delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
61016-117079-292964-51141-107508-90865-446055,50320-21087-29542-11974-31514-99708-130394,20112-52542-3986-3237-6762-17670-40762,16194-9380-2257-8682-25913-26706-30789,18195-23892-3990-5776-12602-14918-14465,11489-9440-1261-2898-4815-3697-7704,4824-8843-416-1435-1999-1392-5930,4731-4423-502-1602-1667-469-2999,hard,wrong
76803-160979-341923-159620-93936-59664-227130,93207-98631-83848-20224-41934-6716-57213,20402-52874-10460-9711-8712-5823-24607,62557-24091-14431-11398-32799-5968-8692,20599-29228-4729-5814-18595-3011-10505,9104-7602-4065-1494-20953-2528-5188,7796-7492-2311-1749-4771-929-3395,3315-1794-1682-819-2700-1036-2025,easy,correct
17562-214970-292231-1270029-832552-123022-805710,19367-119612-34903-288326-105989-37221-33589,1661-8802-33657-123377-21914-3707-20874,1710-4215-1928-49294-43638-8678-27717,6481-3886-5213-15620-26965-2499-13803,3624-4585-2860-14150-40017-5622-14817,2420-2745-2862-3815-18853-988-5843,1334-1754-1284-5184-4567-603-5920,easy,correct
99889-69369-3128074-2403293-276522-44871-287613,55140-17688-605095-294523-8581-112144-30791,26366-3715-233811-48990-899-11078-58257,26479-2370-22093-54311-1314-25632-21594,2876-1508-19488-23438-378-15804-16114,31789-591-18036-15168-1520-7670-14638,10347-513-22673-14173-918-10517-4834,5024-585-7233-7234-455-4420-9245,easy,correct
536528-64306-1441605-1351248-1361002-218309-161814,45991-12188-238222-321161-98148-32625-32164,38992-11815-12879-115801-50916-29520-17384,9859-2642-10706-52908-53077-52219-21159,88097-3449-5498-39245-42161-19465-28237,23261-1082-6244-15492-11194-15150-6428,9456-1052-1861-13096-5906-6459-2692,5698-315-704-6093-2330-8298-1131,easy,correct
74301-136560-1956635-1122498-600637-214433-281048,39185-175864-184705-201192-240240-30845-46702,11192-12851-79086-106171-23526-13725-37199,22367-28621-76311-40740-4232-18294-16243,7006-16007-43219-35853-14473-4926-8602,13670-4046-18622-13348-9172-4967-16812,2105-2467-6128-3416-6058-760-5826,879-2548-5042-5561-4297-444-3093,easy,correct
28114-540157-348249-344057-40009-675797-1117951,22651-23705-28085-31040-9581-116942-191754,10114-9407-18690-17718-22695-136125-45888,7829-21545-7110-11124-15975-22905-54798,6799-11984-17226-11195-14755-77080-31040,7422-4923-3366-5332-5970-9959-19736,5599-1065-3691-2700-1993-6808-14994,2385-2258-697-1623-1722-3390-5063,easy,correct
117625-200692-313351-1534747-322239-1070950-843637,203401-68347-96390-81807-126525-99437-119520,27757-22967-33116-29219-54580-39633-47761,20801-13488-6304-15277-22689-64284-28668,20205-21117-6551-8144-8095-19827-25597,9154-21685-4365-6788-8959-16617-17102,17098-5190-1223-2922-5446-5168-8686,3694-9046-1870-1467-3291-1261-4073,easy,correct
6293-73927-618559-294679-546698-711078-950570,5115-72883-13255-62670-41048-143091-376597,3575-3640-2245-18824-6483-7024-30109,20289-14008-1454-15277-5444-29758-57449,7410-3296-1129-5295-2654-46118-22632,13839-3449-1487-5046-729-17638-17568,2058-1699-744-2892-457-2771-7501,1181-1358-189-1464-426-5954-5138,hard,correct
118325-585081-929350-677756-252606-11192-2446889,33261-290572-150342-35964-50784-29510-87658,5508-15988-9358-7260-22378-2379-11662,12979-20326-21544-14857-7786-3038-18020,9147-18902-25410-11102-13261-5622-21926,4447-15299-7347-10718-4587-4822-32696,4035-11202-5517-7033-3120-1974-5752,3622-9031-2884-2678-2658-1378-3533,easy,correct
68038-57641-46216-80766-15479-39047-61928,26163-25138-5964-23374-31095-44966-16246,3421-5054-1240-13731-1960-10924-2115,8334-19847-426-14839-1437-7733-6262,4860-13835-479-7516-2157-25489-9269,6814-12374-361-8980-2988-7313-2421,3223-8730-130-2192-807-3829-915,1721-8212-38-4509-1266-3565-1330,easy,correct
127201-236788-1001315-144047-114860-196746-16761,51058-66143-61272-215661-64796-56759-15517,44644-14928-23251-59889-28768-17393-4358,7890-35911-3037-36371-8479-4864-8368,4964-22012-14798-14966-13864-3774-1548,4135-30217-10314-35782-7672-5876-1567,5058-8009-3858-13110-7736-1883-693,2237-4321-6638-5795-9499-944-516,easy,correct
128877-56627-724531-220972-85324-7008-1811602,8067-113626-84905-57764-51500-16964-191746,12047-41464-47119-28316-12880-5045-39100,6253-15442-174911-12161-15729-4694-6135,9198-24391-73050-19220-9236-6231-9466,4318-15598-14869-17948-15946-3786-6951,5893-16606-5363-16287-7326-1166-13309,2550-9044-10081-3122-9528-3061-5580,easy,correct
1756418-1360258-675319-828552-50003-130798-2147151,156708-153988-64032-433812-97575-217107-160011,17040-26089-16405-58921-9268-93361-108249,49138-30658-15203-9103-11621-19343-19533,4034-11015-9673-15106-10987-13325-39086,25165-11224-4800-25820-2695-9661-10745,10836-11071-3375-7643-1609-6722-3238,6365-9928-2273-7215-2713-4051-11387,hard,wrong
1867327-108633-1014290-782115-67888-32043-131917,133554-85394-103234-282524-71944-36590-51573,13678-41271-5549-62989-3915-5906-6694,8287-24219-7113-21496-9116-9994-4833,21350-53321-11449-23574-4139-2339-16571,21221-40173-3557-12070-2995-3370-8031,13593-8163-1745-8907-3532-1141-2488,6564-6208-1722-5836-2538-1152-1174,easy,correct
13827-2135880-276813-57437-35423-67156-79399,106242-37550-72445-27281-78431-61283-44283,47481-31088-17448-4211-26058-30263-3057,50322-4297-6591-1878-20245-15134-30389,16066-29390-14867-1443-18732-11924-28748,14606-16359-3927-1021-8821-12661-19980,13881-12594-1802-490-5614-11150-7856,5625-12379-2340-842-3885-5856-6027,easy,wrong
2004130-300711-169411-217748-140696-171718-451244,478868-86440-14919-55130-43918-36742-178974,62165-26287-11866-28584-7711-4532-15228,22898-15979-6706-30441-12021-4025-23212,13373-3799-4782-8288-16316-4983-11198,12725-2704-3404-15768-6193-3733-5574,9863-2250-2487-10781-1350-2496-7600,7031-1632-1175-3803-865-1541-2951,hard,correct
19837-88963-89884-118729-26793-153196-41502,16950-67631-18003-10258-21574-43356-50599,5337-30845-1423-10255-6900-5994-35080,1806-10052-1188-865-7847-25102-59460,4672-53501-1086-625-6865-32901-29032,3865-5182-1145-2213-3059-10567-10510,2517-5674-1030-342-2340-8573-6244,1005-2688-463-385-1313-10415-8471,easy,correct
2678037-142873-207545-1537837-251209-54774-244438,80491-24915-5891-185295-38393-22263-18114,15564-6786-2581-66353-1828-76127-1329,18575-1695-2998-12993-11935-27986-4222,18193-1536-1289-8235-8453-31521-11719,5984-689-1963-17011-6126-13177-4032,4743-964-430-14056-1526-7880-2015,3411-291-183-8148-1493-8318-2276,easy,correct
12504-88681-106101-431757-32661-88505-19472,11186-20970-18534-26818-13719-56508-72235,7594-9491-3987-35903-6113-13350-9002,9032-18503-11529-40365-6688-6865-10080,4464-4739-5768-24675-1591-2030-9388,7027-3298-5385-29091-3059-4298-17830,3651-1290-2379-2794-2295-1863-7767,624-1406-1134-7283-339-1199-5230,easy,correct
